Date;Source;Target;Label
2024-01-09;BEIRUT;HAMAS;190
2024-01-09;BEIRUT;HAMAS;190
2024-01-09;JOURNALIST;ISRAEL;051
2024-01-09;MEDIA;ISRAEL;010
2024-01-09;WRITER;GAZA;051
2024-01-09;NAVAL;GAZA;060
2024-01-09;NAVAL;GAZA;060
2024-01-09;NAVAL;HAMAS;1246
2024-01-09;NAVAL;HAMAS;1246
2024-01-09;NAVAL;HAMAS;1246
2024-01-09;NAVAL;HAMAS;1246
2024-01-09;MUSLIM;ISRAEL;071
2024-01-09;ANTI DEFAMATION LEAGUE;ISRAEL;111
2024-01-09;PROTESTER;ISRAEL;0256
2024-01-09;GAZA;;190
2024-01-09;GAZA;COMMUNITY;0871
2024-01-09;GAZA;SCHOOL;036
2024-01-09;PALESTINE;UNITED KINGDOM;181
2024-01-09;PALESTINE;UNITED KINGDOM;181
2024-01-09;PALESTINE;UNITED KINGDOM;042
2024-01-09;PALESTINE;UNITED KINGDOM;042
2024-01-09;GAZA;RIGHTS GROUP;0833
2024-01-09;GAZA;ISRAEL;010
2024-01-09;GAZA;ISRAEL;010
2024-01-09;GAZA;ISRAEL;190
2024-01-09;GAZA;ISRAEL;190
2024-01-09;GAZA;ISRAEL;190
2024-01-09;GAZA;ISRAEL;190
2024-01-09;GAZA;ISRAEL;190
2024-01-09;GAZA;ISRAEL;190
2024-01-09;GAZA;ISRAEL;190
2024-01-09;GAZA;ISRAEL;190
2024-01-09;GAZA;ISRAEL;191
2024-01-09;GAZA;ISRAEL;191
2024-01-09;PALESTINE;RED CRESCENT;060
2024-01-09;PALESTINE;RED CRESCENT;060
2024-01-09;PALESTINE;RED CRESCENT;070
2024-01-09;PALESTINE;RED CRESCENT;070
2024-01-09;PALESTINE;HAMAS;181
2024-01-09;PALESTINE;HAMAS;181
2024-01-09;PALESTINE;HAMAS;181
2024-01-09;PALESTINE;HAMAS;181
2024-01-09;GAZA;ISRAEL;190
2024-01-09;GAZA;ISRAEL;190
2024-01-09;HAMAS;;014
2024-01-09;HAMAS;;071
2024-01-09;SAUDI;ISRAEL;120
2024-01-09;SAUDI ARABIA;YEMEN;111
2024-01-09;SAUDI;ISRAEL;120
2024-01-09;SAUDI ARABIA;ISRAEL;120
2024-01-09;INTELLIGENCE;ISRAEL;013
2024-01-09;NEW YORK;ISRAEL;018
2024-01-09;UNITED STATES;ISRAEL;018
2024-01-09;UNITED STATES;ISRAEL;0256
2024-01-09;UNITED STATES;ISRAEL;071
2024-01-09;UNITED STATES;ISRAEL;071
2024-01-09;VERMONT;ISRAEL;193
2024-01-09;UNITED STATES;ISRAEL;193
2024-01-09;SAN FRANCISCO;GAZA;0256
2024-01-09;UNITED STATES;GAZA;080
2024-01-09;VERMONT;PALESTINE;193
2024-01-09;VERMONT;PALESTINE;193
2024-01-09;UNITED STATES;HAMAS;020
2024-01-09;AMERICAN;YEMEN;130
2024-01-09;AMERICAN;YEMEN;130
2024-01-09;WALL STREET JOURNAL;ISRAEL;190
2024-01-09;YEMEN;DJIBOUTI;190
2024-01-09;YEMEN;DJIBOUTI;190
2024-01-09;YEMEN;ENVOY;046
2024-01-09;YEMEN;REBEL;190
2024-01-09;YEMEN;SAUDI ARABIA;051
2024-01-09;YEMEN;SAUDI ARABIA;051
2024-01-09;YEMEN;SAUDI ARABIA;051
2024-01-09;YEMEN;AMERICAN;010
2023-01-09;PRIME MINISTER;ISRAEL;0256
2023-01-09;PRIME MINISTER;GAZA;0256
2023-01-09;ISRAEL;;110
2024-01-09;POLICE;ISRAEL;040
2024-01-09;POLICE;ISRAEL;040
2024-01-09;POLICE;ISRAEL;090
2024-01-09;GERMAN;ISRAEL;020
2024-01-09;GERMANY;PALESTINE;070
2024-01-09;GERMANY;PALESTINE;070
2024-01-09;PROFESSOR;ISRAEL;141
2024-01-09;PROFESSOR;ISRAEL;141
2024-01-09;PROFESSOR;ISRAEL;141
2024-01-09;ACTOR;ISRAEL;190
2024-01-09;LONDON;ISRAEL;012
2024-01-09;UNITED KINGDOM;ISRAEL;128
2024-01-09;LONDON;GAZA;128
2024-01-09;UNITED KINGDOM;ISRAEL;011
2024-01-09;SECRETARY OF STATE;ISRAEL;040
2024-01-09;SECRETARY OF STATE;GAZA;040
2024-01-09;FOREIGN OFFICE;ISRAEL;011
2024-01-09;GOVERNMENT;ISRAEL;020
2024-01-09;FOREIGN OFFICE;ISRAEL;128
2024-01-09;ISRAEL;;1712
2024-01-09;ISRAEL;;1721
2024-01-09;ISRAEL;AFRICA;1821
2024-01-09;ISRAEL;GENEVA;040
2024-01-09;ISRAEL;POLICE;040
2024-01-09;ISRAEL;POLICE;040
2024-01-09;ISRAEL;CIVILIAN;025
2024-01-09;ISRAEL;CIVILIAN;0874
2024-01-09;ISRAEL;CIVILIAN;0874
2024-01-09;ISRAEL;CIVILIAN;138
2024-01-09;ISRAEL;CIVILIAN;138
2024-01-09;ISRAEL;EGYPT;043
2024-01-09;ISRAEL;EGYPT;043
2024-01-09;ISRAEL;ACTOR;190
2024-01-09;ISRAEL;SECRETARY OF STATE;040
2024-01-09;ISRAEL;INTERNATIONAL CRIMINAL COURT;020
2024-01-09;ISRAEL;ISRAEL;190
2024-01-09;ISRAEL;LAWYER;010
2024-01-09;ISRAEL;MEDIA;1712
2024-01-09;ISRAEL;PALESTINIAN;060
2024-01-09;ISRAEL;HAMAS;195
2024-01-09;ISRAEL;TERRORIST;012
2024-01-09;ISRAEL;UNITED STATES;040
2024-01-09;ISRAEL;UNITED STATES;046
2024-01-09;ISRAEL;UNITED STATES;190
2024-01-09;ISRAEL;;111
2024-01-09;ISRAEL;LEBANON;195
2024-01-09;ISRAEL;HAMAS;1123
2024-01-09;ISRAEL;HAMAS;1123
2024-01-09;ISRAEL;TERRORIST;012
2024-01-09;ISRAEL;TERRORIST;190
2024-01-09;LAWYER;ISRAEL;020
2024-01-09;PROSECUTOR;ISRAEL;091
2024-01-09;PROSECUTOR;PALESTINE;091
2024-01-09;JOURNALIST;ISRAEL;090
2024-01-09;JOURNALIST;HAMAS;090
2024-01-09;PALESTINE;EGYPT;014
2024-01-09;PALESTINE;EGYPT;014
2024-01-09;GAZA;SECRETARY OF STATE;040
2024-01-09;PALESTINE;ACTIVIST;141
2024-01-09;PALESTINE;ACTIVIST;141
2024-01-09;PALESTINE;ISRAEL;0256
2024-01-09;PALESTINE;ISRAEL;0256
2024-01-09;HAMAS;ISRAEL;190
2024-01-09;HAMAS;ISRAEL;190
2024-01-09;HAMAS;PALESTINE;190
2024-01-09;HAMAS;PALESTINE;190
2024-01-09;HAMAS;PALESTINE;190
2024-01-09;HAMAS;PALESTINE;190
2024-01-09;HAMAS;PALESTINE;190
2024-01-09;HAMAS;PALESTINE;190
2024-01-09;HAMAS;PALESTINE;195
2024-01-09;HAMAS;PALESTINE;195
2024-01-09;HAMAS;PALESTINE;195
2024-01-09;UKRAINE;ISRAEL;071
2024-01-09;UNITED STATES;ISRAEL;023
2024-01-09;UNITED STATES;ISRAEL;023
2024-01-09;UNITED STATES;ISRAEL;040
2024-01-09;UNITED STATES;ISRAEL;046
2024-01-09;NEW YORK CITY;ISRAEL;141
2024-01-09;THE WHITE HOUSE;ISRAEL;023
2024-01-09;THE WHITE HOUSE;ISRAEL;023
2024-01-09;MONTREAL;ISRAEL;043
2024-01-09;MONTREAL;ISRAEL;043
2024-01-09;POLICE PERSONNEL;ISRAEL;190
2024-01-09;POLICE PERSONNEL;ISRAEL;193
2024-01-09;NASSER;PALESTINE;0841
2024-01-09;NASSER;PALESTINE;0841
2024-01-09;DAVID CAMERON;ISRAEL;012
2024-01-09;DAVID CAMERON;GAZA;012
2024-01-09;REGIME;ISRAEL;030
2024-01-09;SECRETARY OF STATE;ISRAEL;190
2024-01-09;REGIME;PALESTINE;030
2024-01-09;REGIME;PALESTINE;030
2024-01-09;REGIME;PALESTINE;030
2024-01-09;REGIME;PALESTINE;030
2024-01-09;REGIME;PALESTINE;030
2024-01-09;REGIME;PALESTINE;030
2024-01-09;NATIONAL NEWS AGENCY;ISRAEL;040
2024-01-09;IRAN;ISRAEL;030
2024-01-09;IRAN;ISRAEL;070
2024-01-09;IRAN;ISRAEL;0874
2024-01-09;IRAN;ISRAEL;0874
2024-01-09;IRAN;PALESTINE;030
2024-01-09;IRAN;PALESTINE;030
2024-01-09;IRAN;PALESTINE;030
2024-01-09;IRAN;PALESTINE;030
2024-01-09;IRAN;PALESTINE;030
2024-01-09;IRAN;PALESTINE;030
2024-01-09;IRANIAN;PALESTINE;070
2024-01-09;IRANIAN;PALESTINE;070
2024-01-09;ISRAEL;;020
2024-01-09;ISRAEL;;020
2024-01-09;ISRAEL;;043
2024-01-09;ISRAEL;;110
2024-01-09;ISRAEL;;120
2024-01-09;ISRAEL;;181
2024-01-09;ISRAEL;MONTREAL;042
2024-01-09;ISRAEL;MONTREAL;042
2024-01-09;ISRAEL;EGYPT;090
2024-01-09;ISRAEL;UNITED NATIONS;112
2024-01-09;ISRAEL;IRAN;0841
2024-01-09;ISRAEL;IRAN;0841
2024-01-09;ISRAEL;IRANIAN;190
2024-01-09;ISRAEL;JEWISH;075
2024-01-09;ISRAEL;HASSAN;040
2024-01-09;ISRAEL;GENERAL ASSEMBLY;040
2024-01-09;ISRAEL;GENERAL ASSEMBLY;040
2024-01-09;ISRAEL;MEDIA;036
2024-01-09;ISRAEL;KFIR;042
2024-01-09;ISRAEL;COMMANDER;043
2024-01-09;ISRAEL;COMMANDER;190
2024-01-09;ISRAEL;DEMONSTRATOR;010
2024-01-09;ISRAEL;PHILIPPINE;040
2024-01-09;ISRAEL;PHILIPPINE;040
2024-01-09;ISRAEL;PALESTINIAN;010
2024-01-09;ISRAEL;PALESTINIAN;010
2024-01-09;ISRAEL;GAZA;020
2024-01-09;JERUSALEM;GAZA;036
2024-01-09;ISRAEL;PALESTINE;051
2024-01-09;ISRAEL;GAZA;051
2024-01-09;ISRAEL;GAZA;112
2024-01-09;ISRAEL;PALESTINE;120
2024-01-09;ISRAEL;PALESTINIAN;174
2024-01-09;ISRAEL;PALESTINIAN;174
2024-01-09;ISRAEL;GAZA;190
2024-01-09;ISRAEL;GAZA;190
2024-01-09;ISRAEL;HAMAS;0841
2024-01-09;ISRAEL;PALESTINIAN;042
2024-01-09;ISRAEL;SAUDI ARABIA;100
2024-01-09;ISRAEL;SAUDI ARABIA;100
2024-01-09;ISRAEL;US OFFICIAL;020
2024-01-09;ISRAEL;US OFFICIAL;020
2024-01-09;ISRAEL;JOE BIDEN;111
2024-01-09;ISRAEL;;040
2024-01-09;ISRAEL;NATIONAL NEWS AGENCY;040
2024-01-09;ISRAEL;LEBANESE;040
2024-01-09;ISRAEL;QATAR;010
2024-01-09;ISRAEL;SAUDI ARABIA;010
2024-01-09;ISRAEL;SAUDI ARABIA;010
2024-01-09;JEWISH;ISRAEL;020
2024-01-09;JEWISH;ISRAEL;020
2024-01-09;JEWISH;ISRAEL;020
2024-01-09;JEWISH;ISRAEL;071
2024-01-09;JEWISH;ISRAEL;071
2024-01-09;JEWISH;ISRAEL;141
2024-01-09;HASSAN;ISRAEL;040
2024-01-09;DEFENSE LAWYER;ISRAEL;020
2024-01-09;DEFENSE LAWYER;ISRAEL;051
2024-01-09;LABOR UNION;HAMAS;051
2024-01-09;LABOR UNION;HAMAS;051
2024-01-09;LEBANON;ISRAEL;0874
2024-01-09;LEBANON;ISRAEL;130
2024-01-09;LEBANON;ISRAEL;190
2024-01-09;LEBANESE;ISRAEL;040
2024-01-09;LEBANON;ISRAEL;130
2024-01-09;LEBANON;ISRAEL;130
2024-01-09;LEBANON;PALESTINE;052
2024-01-09;LEBANON;PALESTINE;052
2024-01-09;LEBANON;PALESTINE;052
2024-01-09;LEBANON;PALESTINE;052
2024-01-09;LEBANON;HAMAS;042
2024-01-09;LEBANON;HAMAS;042
2024-01-09;BEIRUT;HAMAS;190
2024-01-09;BEIRUT;HAMAS;190
2024-01-09;MEDIA;ISRAEL;036
2024-01-09;MEDIA;YEMEN;016
2024-01-09;COMMANDER;ISRAEL;042
2024-01-09;KFIR;ISRAEL;043
2024-01-09;KFIR;ISRAEL;181
2024-01-09;PROTESTER;PALESTINE;051
2024-01-09;PHILIPPINE;ISRAEL;040
2024-01-09;PHILIPPINE;ISRAEL;040
2024-01-09;PALESTINE;CANADA;0256
2024-01-09;PALESTINE;CANADA;0256
2024-01-09;PALESTINE;CANADA;0256
2024-01-09;PALESTINE;CANADA;0256
2024-01-09;GAZA;EGYPT;090
2024-01-09;GAZA;EGYPT;090
2024-01-09;GAZA;JERUSALEM;036
2024-01-09;WEST BANK;ISRAEL;120
2024-01-09;PALESTINE;ISRAEL;190
2024-01-09;PALESTINE;ISRAEL;190
2024-01-09;WEST BANK;ISRAEL;173
2024-01-09;WEST BANK;ISRAEL;190
2024-01-09;GAZA;ISRAEL;190
2024-01-09;GAZA;ISRAEL;190
2024-01-09;GAZA;ISRAEL;186
2024-01-09;GAZA;ISRAEL;186
2024-01-09;GAZA;ISRAEL;186
2024-01-09;GAZA;ISRAEL;186
2024-01-09;PALESTINE;JEWISH;075
2024-01-09;PALESTINE;JEWISH;075
2024-01-09;PALESTINE;GENERAL ASSEMBLY;040
2024-01-09;PALESTINE;GENERAL ASSEMBLY;040
2024-01-09;GAZA;AL JAZEERA;190
2024-01-09;PALESTINE;REFUGEE;190
2024-01-09;PALESTINE;REFUGEE;190
2024-01-09;PALESTINE;US OFFICIAL;020
2024-01-09;PALESTINE;US OFFICIAL;020
2024-01-09;PALESTINE;US OFFICIAL;020
2024-01-09;PALESTINE;US OFFICIAL;020
2024-01-09;HAMAS;;051
2024-01-09;HAMAS;;087
2024-01-09;HAMAS;JERUSALEM;013
2024-01-09;HAMAS;JERUSALEM;013
2024-01-09;HAMAS;ISRAEL;013
2024-01-09;HAMAS;ISRAEL;013
2024-01-09;HAMAS;ISRAEL;013
2024-01-09;HAMAS;ISRAEL;013
2024-01-09;HAMAS;ISRAEL;190
2024-01-09;HAMAS;ISRAEL;190
2024-01-09;HAMAS;LEBANON;014
2024-01-09;HAMAS;LEBANON;014
2024-01-09;HAMAS;LEBANON;043
2024-01-09;HAMAS;LEBANON;043
2024-01-09;HAMAS;WEST BANK;013
2024-01-09;HAMAS;PALESTINE;120
2024-01-09;HAMAS;PALESTINE;120
2024-01-09;HAMAS;PALESTINE;120
2024-01-09;HAMAS;QATARI;042
2024-01-09;HAMAS;QATARI;042
2024-01-09;HAMAS;QATARI;042
2024-01-09;HAMAS;THAILAND;181
2024-01-09;HAMAS;THAILAND;181
2024-01-09;HAMAS;;190
2024-01-09;PALESTINE;ISRAEL;043
2024-01-09;PALESTINE;ISRAEL;043
2024-01-09;PALESTINE;ISRAEL;181
2024-01-09;PALESTINE;ISRAEL;181
2024-01-09;QATARI;HAMAS;043
2024-01-09;QATARI;HAMAS;043
2024-01-09;QATARI;HAMAS;043
2024-01-09;TURKEY;ISRAEL;060
2024-01-09;TURKEY;GAZA;060
2024-01-09;TURKEY;GAZA;060
2024-01-09;UNITED STATES;ISRAEL;011
2024-01-09;UNITED STATES;ISRAEL;030
2024-01-09;AMERICAN;PALESTINE;030
2024-01-09;AMERICAN;PALESTINE;030
2024-01-09;AMERICAN;PALESTINE;030
2024-01-09;AMERICAN;PALESTINE;030
2024-01-09;AMERICAN;PALESTINE;030
2024-01-09;AMERICAN;PALESTINE;030
2024-01-09;US OFFICIAL;PALESTINE;020
2024-01-09;US OFFICIAL;PALESTINE;020
2024-01-09;YEMEN;ISRAEL;111
2024-01-09;YEMEN;ISRAEL;111
2024-01-09;YEMEN;ISRAEL;111
2024-01-09;YEMEN;ISRAEL;111
2024-01-09;YEMEN;UNITED STATES;111
2024-01-09;YEMEN;UNITED STATES;111
2023-01-09;ISRAEL;JEWISH;111
2023-01-09;ISRAEL;JEWISH;111
2024-01-09;AFRICA;ISRAEL;1124
2024-01-09;CONGO;ISRAEL;016
2024-01-09;CONGO;ISRAEL;016
2024-01-09;CONGO;ISRAEL;040
2024-01-09;CONGO;ISRAEL;040
2024-01-09;GERMANY;GAZA;0256
2024-01-09;GERMANY;GAZA;0256
2024-01-09;COLLEGE;GAZA;090
2024-01-09;COLLEGE;HAMAS;090
2024-01-09;EGYPT;ISRAEL;075
2024-01-09;EGYPT;ISRAEL;075
2024-01-09;EGYPT;ISRAEL;150
2024-01-09;EGYPT;PALESTINE;150
2024-01-09;EGYPT;PALESTINE;150
2024-01-09;SPANISH;GAZA;112
2024-01-09;UNESCO;ISRAEL;111
2024-01-09;UNESCO;ISRAEL;190
2024-01-09;ISRAEL;;0256
2024-01-09;ISRAEL;;026
2024-01-09;ISRAEL;;043
2024-01-09;ISRAEL;;070
2024-01-09;ISRAEL;;111
2024-01-09;ISRAEL;RESIDENTS;0214
2024-01-09;ISRAEL;IRANIAN;190
2024-01-09;ISRAEL;ISRAEL;043
2024-01-09;ISRAEL;ISRAEL;111
2024-01-09;ISRAEL;ISRAEL;111
2024-01-09;ISRAEL;ISRAELI;130
2024-01-09;ISRAEL;ISRAELI;190
2024-01-09;ISRAEL;COMMANDER;190
2024-01-09;ISRAEL;COMMANDER;190
2024-01-09;ISRAEL;COMMANDER;190
2024-01-09;ISRAEL;PALESTINIAN;020
2024-01-09;ISRAEL;GAZA;020
2024-01-09;ISRAEL;PALESTINIAN;051
2024-01-09;ISRAEL;PALESTINIAN;051
2024-01-09;ISRAEL;PALESTINIAN;190
2024-01-09;ISRAEL;HAMAS;128
2024-01-09;ISRAEL;TERRORIST;040
2024-01-09;ISRAEL;TERRORIST;040
2024-01-09;ISRAEL;UNITED STATES;190
2024-01-09;ISRAEL;THE ASSOCIATED PRESS;010
2024-01-09;ISRAEL;EGYPT;0841
2024-01-09;ISRAEL;SPAIN;112
2024-01-09;ISRAEL;ISRAELI;010
2024-01-09;ISRAEL;ISRAELI;042
2024-01-09;ISRAEL;TERRORIST;040
2024-01-09;RABBI;ISRAEL;051
2024-01-09;MEDIA;ISRAEL;036
2024-01-09;GAZA;;0256
2024-01-09;GAZA;EGYPT;036
2024-01-09;PALESTINE;ISRAEL;112
2024-01-09;PALESTINE;ISRAEL;112
2024-01-09;PALESTINE;ISRAEL;112
2024-01-09;PALESTINE;ISRAEL;112
2024-01-09;GAZA;ISRAEL;190
2024-01-09;GAZA;ISRAEL;190
2024-01-09;PALESTINE;ISRAEL;010
2024-01-09;PALESTINE;ISRAEL;010
2024-01-09;PALESTINE;EGYPTIAN;0841
2024-01-09;PALESTINE;EGYPTIAN;0841
2024-01-09;HAMAS;;0841
2024-01-09;POLITICIAN;ISRAEL;051
2024-01-09;POLITICIAN;GAZA;051
2024-01-09;TERRORIST;ISRAEL;040
2024-01-09;TERRORIST;ISRAEL;040
2024-01-09;TERRORIST;ISRAEL;040
2024-01-09;UNITED STATES;ISRAEL;100
2024-01-09;UNITED STATES;GAZA;080
2024-01-09;RESIDENTS;ISRAEL;040
2024-01-09;RESIDENTS;ISRAEL;040
2024-01-09;RESIDENTS;ISRAEL;040
2024-01-09;RESIDENTS;ISRAEL;080
2024-01-09;RESIDENTS;ISRAEL;080
2024-01-09;RESIDENTS;ISRAEL;080
2024-01-09;DJIBOUTI;ISRAEL;190
2024-01-09;DJIBOUTI;ISRAEL;190
2024-01-09;STUDENT;ISRAEL;0256
2024-01-09;STUDENT;ISRAEL;042
2024-01-09;STUDENT;ISRAEL;0256
2024-01-09;STUDENT;GAZA;042
2024-01-09;SCHOOL;GAZA;070
2024-01-09;SCHOOL;GAZA;070
2024-01-09;SCHOOL;YEMEN;043
2024-01-09;SCHOOL;YEMEN;043
2024-01-09;UNITED KINGDOM;ISRAEL;017
2024-01-09;UNITED KINGDOM;ISRAEL;111
2024-01-09;UNITED KINGDOM;ISRAEL;112
2024-01-09;UNITED KINGDOM;ISRAEL;112
2024-01-09;UNITED KINGDOM;GAZA;042
2024-01-09;BRITAIN;PALESTINE;112
2024-01-09;BRITAIN;PALESTINE;112
2024-01-09;ADMINISTRATION;ISRAEL;030
2024-01-09;ADMINISTRATION;ISRAEL;080
2024-01-09;MINIST;ISRAEL;190
2024-01-09;ADMINISTRATION;ISRAEL;192
2024-01-09;SECRETARY OF STATE;ISRAEL;040
2024-01-09;SECRETARY OF STATE;ISRAEL;040
2024-01-09;MINIST;GAZA;190
2024-01-09;MINIST;GAZA;190
2024-01-09;IRAN;ISRAEL;190
2024-01-09;IRAN;ISRAEL;190
2024-01-09;ISRAEL;;100
2024-01-09;ISRAEL;;112
2024-01-09;ISRAEL;;1246
2024-01-09;ISRAEL;CIVILIAN;012
2024-01-09;ISRAEL;RESIDENTS;040
2024-01-09;ISRAEL;RESIDENTS;040
2024-01-09;ISRAEL;RESIDENTS;040
2024-01-09;ISRAEL;RESIDENTS;130
2024-01-09;ISRAEL;RESIDENTS;130
2024-01-09;ISRAEL;RESIDENTS;130
2024-01-09;ISRAEL;STUDENT;043
2024-01-09;ISRAEL;NASSER;112
2024-01-09;ISRAEL;INTERNATIONAL COURT OF JUSTICE;016
2024-01-09;ISRAEL;INTERNATIONAL COURT OF JUSTICE;016
2024-01-09;ISRAEL;ISRAEL;010
2024-01-09;TEL AVIV;ISRAEL;043
2024-01-09;ISRAEL;JEWISH;1821
2024-01-09;ISRAEL;LEBANON;190
2024-01-09;ISRAEL;COMMANDER;190
2024-01-09;ISRAEL;GAZA;042
2024-01-09;ISRAEL;GAZA;042
2024-01-09;ISRAEL;WEST BANK;043
2024-01-09;ISRAEL;PALESTINIAN;141
2024-01-09;ISRAEL;HAMAS;042
2024-01-09;ISRAEL;HAMAS;195
2024-01-09;ISRAEL;HAMAS;195
2024-01-09;ISRAEL;QATAR;043
2024-01-09;ISRAEL;QATAR;043
2024-01-09;ISRAEL;SAUDI ARABIA;013
2024-01-09;ISRAEL;REUTERS;190
2024-01-09;ISRAEL;REUTERS;190
2024-01-09;ISRAEL;REUTERS;190
2024-01-09;ISRAEL;ISRAEL;040
2024-01-09;ISRAEL;GAZA;042
2024-01-09;ISRAEL;GAZA;046
2024-01-09;ISRAEL;SECRETARY OF STATE;040
2024-01-09;ISRAEL;TEL AVIV;042
2024-01-09;ISRAEL;ISRAEL;040
2024-01-09;ISRAEL;UNITED KINGDOM;010
2024-01-09;ISRAEL;;138
2024-01-09;ISRAEL;HAMAS;190
2024-01-09;RABBI;ISRAEL;0256
2024-01-09;LEBANON;ISRAEL;020
2024-01-09;LEBANON;ISRAEL;020
2024-01-09;LEBANON;ISRAEL;174
2024-01-09;LEBANON;ISRAEL;174
2024-01-09;LEBANON;ISRAEL;186
2024-01-09;BEIRUT;HAMAS;195
2024-01-09;BEIRUT;HAMAS;195
2024-01-09;CONGRESSMAN;GAZA;010
2024-01-09;GAZA;STUDENT;043
2024-01-09;GAZA;UNITED KINGDOM;043
2024-01-09;WEST BANK;ISRAEL;042
2024-01-09;GAZA;ISRAEL;043
2024-01-09;GAZA;ISRAEL;043
2024-01-09;GAZA;ISRAEL;043
2024-01-09;GAZA;ISRAEL;043
2024-01-09;WEST BANK;ISRAEL;173
2024-01-09;WEST BANK;ISRAEL;190
2024-01-09;WEST BANK;ISRAEL;190
2024-01-09;GAZA;ISRAEL;043
2024-01-09;GAZA;ISRAEL;043
2024-01-09;GAZA;ISRAEL;046
2024-01-09;GAZA;ISRAEL;046
2024-01-09;GAZA;HAMAS;190
2024-01-09;GAZA;SUICIDE BOMBER;051
2024-01-09;HAMAS;PALESTINE;050
2024-01-09;HAMAS;PALESTINE;050
2024-01-09;HAMAS;PALESTINE;050
2024-01-09;HAMAS;PALESTINE;050
2024-01-09;HAMAS;PALESTINE;050
2024-01-09;HAMAS;PALESTINE;050
2024-01-09;HAMAS;SYRIAN;194
2024-01-09;QATAR;ISRAEL;042
2024-01-09;QATAR;ISRAEL;042
2024-01-09;QATAR;ISRAEL;138
2024-01-09;AL JAZEERA;GAZA;1246
2024-01-09;AMERICAN;ISRAEL;110
2024-01-09;UNITED STATES;ISRAEL;110
2024-01-09;AMERICAN;ISRAEL;110
2024-01-09;WASHINGTON;GAZA;020
2024-01-09;YEMEN;;030
2024-01-09;YEMEN;SCHOOL;042
2024-01-09;YEMEN;SCHOOL;042
2024-01-09;YEMEN;WEST BANK;130
2024-01-09;YEMEN;WEST BANK;130
2024-01-09;YEMEN;WEST BANK;130
2024-01-02;AFRICA;ISRAEL;115
2024-01-02;AFRICA;ISRAEL;115
2024-01-09;DUBAI;HAMAS;182
2024-01-09;CHINA;YEMEN;015
2024-01-09;CIVILIAN;ISRAEL;020
2024-01-09;CAIRO;PALESTINE;010
2024-01-09;CAIRO;PALESTINE;010
2024-01-09;EGYPTIAN;PALESTINE;010
2024-01-09;EGYPTIAN;PALESTINE;010
2024-01-09;EGYPT;PALESTINE;120
2024-01-09;EGYPT;PALESTINE;120
2024-01-09;CAIRO;PALESTINE;120
2024-01-09;CAIRO;PALESTINE;120
2024-01-09;LONDON;ISRAEL;051
2024-01-09;LONDON;ISRAEL;051
2024-01-09;SECRETARY OF STATE;ISRAEL;025
2024-01-09;SECRETARY OF STATE;PALESTINE;053
2024-01-09;SECRETARY OF STATE;PALESTINE;053
2024-01-09;HOSPITAL;GAZA;043
2024-01-09;THE UN;ISRAEL;1124
2024-01-09;IRANIAN;ISRAEL;194
2024-01-09;IRANIAN;ISRAEL;194
2024-01-09;ISRAEL;;010
2024-01-09;ISRAEL;;020
2024-01-09;ISRAEL;;0353
2024-01-09;ISRAEL;;043
2024-01-09;ISRAEL;;043
2024-01-09;ISRAEL;;150
2024-01-09;ISRAEL;;190
2024-01-09;ISRAEL;UNITED ARAB EMIRATES;050
2024-01-09;ISRAEL;BAHRAIN;050
2024-01-09;ISRAEL;BAHRAIN;050
2024-01-09;ISRAEL;VOTER;014
2024-01-09;ISRAEL;CIVILIAN;020
2024-01-09;ISRAEL;CIVILIAN;014
2024-01-09;ISRAEL;IRAN;051
2024-01-09;ISRAEL;IRANIAN;190
2024-01-09;ISRAEL;IRANIAN;190
2024-01-09;ISRAEL;ISRAEL;020
2024-01-09;ISRAEL;ISRAELI;043
2024-01-09;ISRAEL;ISRAEL;173
2024-01-09;ISRAEL;JEWISH;010
2024-01-09;ISRAEL;HASSAN;051
2024-01-09;ISRAEL;LEBANON;186
2024-01-09;ISRAEL;LEBANON;193
2024-01-09;ISRAEL;LEBANON;193
2024-01-09;ISRAEL;LEBANON;193
2024-01-09;ISRAEL;LEBANON;190
2024-01-09;ISRAEL;LEBANON;190
2024-01-09;ISRAEL;MOROCCO;050
2024-01-09;ISRAEL;MOROCCO;050
2024-01-09;ISRAEL;MEDIA;130
2024-01-09;ISRAEL;COMMANDER;186
2024-01-09;ISRAEL;MILITARY;190
2024-01-09;ISRAEL;PALESTINIAN;020
2024-01-09;TEL AVIV;PALESTINE;025
2024-01-09;TEL AVIV;PALESTINE;025
2024-01-09;ISRAEL;GAZA;150
2024-01-09;ISRAEL;GAZA;160
2024-01-09;ISRAEL;PALESTINIAN;190
2024-01-09;ISRAEL;PALESTINIAN;190
2024-01-09;ISRAEL;WEST BANK;193
2024-01-09;ISRAEL;GAZA;195
2024-01-09;ISRAEL;HAMAS;181
2024-01-09;ISRAEL;QATARI;015
2024-01-09;ISRAEL;QATARI;186
2024-01-09;ISRAEL;AMERICAN;030
2024-01-09;ISRAEL;AMERICAN;030
2024-01-09;ISRAEL;UNITED STATES;030
2024-01-09;ISRAEL;UNITED STATES;040
2024-01-09;ISRAEL;PALESTINIAN;053
2024-01-09;ISRAEL;HAMAS;013
2024-01-09;ISRAEL;UNITED STATES;040
2024-01-09;ISRAEL;AMERICAN;040
2024-01-09;ISRAEL;;190
2024-01-09;ISRAEL;;190
2024-01-09;ISRAEL;ISRAEL;010
